Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aits10,Chrome 129.0.0.0,,,19-10-2024 23:14:33,19-10-2024 23:15:13,40.031s,PASSED
,,,,,,,
Test Cases/ai10tstcs,Chrome 129.0.0.0,,,19-10-2024 23:14:34,19-10-2024 23:15:13,39.048s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,19-10-2024 23:14:35,19-10-2024 23:14:48,12.844s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=ARpgrqcKnzqZtk5pIjpOXG7fp32Wd5xnAUSNzNZ0dkvjFwct7zVLfrlgoE8h5v44aSM0atZphTPe&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1409785973%3A1729359233004977&ddm=0"")",Chrome 129.0.0.0,,,19-10-2024 23:14:48,19-10-2024 23:14:55,7.253s,PASSED
"click(findTestObject(""Object Repository/Page_Gmail/button_Forgot email""))",Chrome 129.0.0.0,,,19-10-2024 23:14:55,19-10-2024 23:15:01,5.994s,PASSED
"setText(findTestObject(""Object Repository/Page_Gmail/input_Enter your phone number or recovery e_b488e7""), ""test@test.com"")",Chrome 129.0.0.0,,,19-10-2024 23:15:01,19-10-2024 23:15:02,1.313s,PASSED
"click(findTestObject(""Object Repository/Page_Gmail/span_Next""))",Chrome 129.0.0.0,,,19-10-2024 23:15:02,19-10-2024 23:15:03,0.811s,PASSED
"setText(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_585949""), ""tests"")",Chrome 129.0.0.0,,,19-10-2024 23:15:03,19-10-2024 23:15:06,2.682s,PASSED
"click(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_585949""))",Chrome 129.0.0.0,,,19-10-2024 23:15:06,19-10-2024 23:15:07,1.691s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_585949""))",Chrome 129.0.0.0,,,19-10-2024 23:15:07,19-10-2024 23:15:08,0.853s,PASSED
"setText(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_a2d055""), ""s"")",Chrome 129.0.0.0,,,19-10-2024 23:15:08,19-10-2024 23:15:10,1.441s,PASSED
closeBrowser(),Chrome 129.0.0.0,,,19-10-2024 23:15:10,19-10-2024 23:15:13,2.844s,PASSED
