Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DataDriven,Chrome 130.0.0.0,,,23-10-2024 22:28:02,23-10-2024 22:30:25,2m - 23.074s,FAILED
,,,,,,,
Test Cases/DataDrivenExcel,Chrome 130.0.0.0,,,23-10-2024 22:28:03,23-10-2024 22:28:31,27.960s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 22:28:05,23-10-2024 22:28:14,8.982s,PASSED
expText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 130.0.0.0,,,23-10-2024 22:28:14,23-10-2024 22:28:14,0.008s,PASSED
navigateToUrl(url),Chrome 130.0.0.0,,,23-10-2024 22:28:14,23-10-2024 22:28:18,4.142s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 130.0.0.0,,,23-10-2024 22:28:18,23-10-2024 22:28:21,2.184s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), username)",Chrome 130.0.0.0,,,23-10-2024 22:28:21,23-10-2024 22:28:22,1.255s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), password)",Chrome 130.0.0.0,,,23-10-2024 22:28:22,23-10-2024 22:28:23,1.233s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 130.0.0.0,,,23-10-2024 22:28:23,23-10-2024 22:28:24,1.389s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 130.0.0.0,,,23-10-2024 22:28:24,23-10-2024 22:28:25,0.774s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/th_""))",Chrome 130.0.0.0,,,23-10-2024 22:28:25,23-10-2024 22:28:26,0.553s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_9""))",Chrome 130.0.0.0,,,23-10-2024 22:28:26,23-10-2024 22:28:27,0.745s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""test"")",Chrome 130.0.0.0,,,23-10-2024 22:28:27,23-10-2024 22:28:28,1.516s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 130.0.0.0,,,23-10-2024 22:28:28,23-10-2024 22:28:30,2.335s,PASSED
"verifyTextMakeApp = getText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Appointment Confirmation""))",Chrome 130.0.0.0,,,23-10-2024 22:28:30,23-10-2024 22:28:31,0.567s,PASSED
"if (verifyTextMakeApp == ""Appointment Confirmation"")",Chrome 130.0.0.0,,,23-10-2024 22:28:31,23-10-2024 22:28:31,0.157s,PASSED
"expText = ""Appointment Confirmation""",Chrome 130.0.0.0,,,23-10-2024 22:28:31,23-10-2024 22:28:31,0.013s,PASSED
"verifyEqual(expText, verifyTextMakeApp)",Chrome 130.0.0.0,,,23-10-2024 22:28:31,23-10-2024 22:28:31,0.156s,PASSED
,,,,,,,
Test Cases/DataDrivenExcel,Chrome 130.0.0.0,,,23-10-2024 22:29:30,23-10-2024 22:30:25,55.562s,FAILED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 22:29:30,23-10-2024 22:29:34,4.374s,PASSED
expText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 130.0.0.0,,,23-10-2024 22:29:34,23-10-2024 22:29:34,0.000s,PASSED
navigateToUrl(url),Chrome 130.0.0.0,,,23-10-2024 22:29:34,23-10-2024 22:29:36,1.382s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 130.0.0.0,,,23-10-2024 22:29:36,23-10-2024 22:29:45,9.150s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), username)",Chrome 130.0.0.0,,,23-10-2024 22:29:45,23-10-2024 22:29:46,1.149s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), password)",Chrome 130.0.0.0,,,23-10-2024 22:29:46,23-10-2024 22:29:47,0.988s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 130.0.0.0,,,23-10-2024 22:29:47,23-10-2024 22:29:49,1.750s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 130.0.0.0,,,23-10-2024 22:29:49,23-10-2024 22:29:49,0.491s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/th_""))",Chrome 130.0.0.0,,,23-10-2024 22:29:49,23-10-2024 22:30:25,36.177s,FAILED
