Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aits10,Chrome 129.0.0.0,,,19-10-2024 23:15:57,19-10-2024 23:16:53,55.939s,PASSED
,,,,,,,
Test Cases/ai10tstcs,Chrome 129.0.0.0,,,19-10-2024 23:15:59,19-10-2024 23:16:53,54.102s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,19-10-2024 23:16:00,19-10-2024 23:16:23,22.879s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=ARpgrqcKnzqZtk5pIjpOXG7fp32Wd5xnAUSNzNZ0dkvjFwct7zVLfrlgoE8h5v44aSM0atZphTPe&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1409785973%3A1729359233004977&ddm=0"")",Chrome 129.0.0.0,,,19-10-2024 23:16:23,19-10-2024 23:16:30,6.748s,PASSED
"click(findTestObject(""Object Repository/Page_Gmail/button_Forgot email""))",Chrome 129.0.0.0,,,19-10-2024 23:16:30,19-10-2024 23:16:41,10.564s,PASSED
"setText(findTestObject(""Object Repository/Page_Gmail/input_Enter your phone number or recovery e_b488e7""), ""test@test.com"")",Chrome 129.0.0.0,,,19-10-2024 23:16:41,19-10-2024 23:16:42,1.370s,PASSED
"click(findTestObject(""Object Repository/Page_Gmail/span_Next""))",Chrome 129.0.0.0,,,19-10-2024 23:16:42,19-10-2024 23:16:43,0.671s,PASSED
"setText(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_585949""), ""tests"")",Chrome 129.0.0.0,,,19-10-2024 23:16:43,19-10-2024 23:16:46,2.771s,PASSED
"click(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_585949""))",Chrome 129.0.0.0,,,19-10-2024 23:16:46,19-10-2024 23:16:46,0.550s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_585949""))",Chrome 129.0.0.0,,,19-10-2024 23:16:46,19-10-2024 23:16:47,1.115s,PASSED
"setText(findTestObject(""Object Repository/Page_Gmail/input_Enter the name on your Google Account_a2d055""), ""s"")",Chrome 129.0.0.0,,,19-10-2024 23:16:47,19-10-2024 23:16:48,0.901s,PASSED
closeBrowser(),Chrome 129.0.0.0,,,19-10-2024 23:16:48,19-10-2024 23:16:53,4.399s,PASSED
