Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DataDriven,Chrome 129.0.0.0,,,18-10-2024 23:50:15,18-10-2024 23:52:22,2m - 6.732s,FAILED
,,,,,,,
Test Cases/DataDrivenExcel,Chrome 129.0.0.0,,,18-10-2024 23:50:16,18-10-2024 23:50:39,23.329s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,18-10-2024 23:50:18,18-10-2024 23:50:23,5.722s,PASSED
expText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 129.0.0.0,,,18-10-2024 23:50:23,18-10-2024 23:50:23,0.007s,PASSED
navigateToUrl(url),Chrome 129.0.0.0,,,18-10-2024 23:50:23,18-10-2024 23:50:25,1.625s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 129.0.0.0,,,18-10-2024 23:50:25,18-10-2024 23:50:29,3.885s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), username)",Chrome 129.0.0.0,,,18-10-2024 23:50:29,18-10-2024 23:50:30,1.381s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), password)",Chrome 129.0.0.0,,,18-10-2024 23:50:30,18-10-2024 23:50:31,1.272s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 129.0.0.0,,,18-10-2024 23:50:31,18-10-2024 23:50:33,1.439s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 129.0.0.0,,,18-10-2024 23:50:33,18-10-2024 23:50:34,0.658s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/th_""))",Chrome 129.0.0.0,,,18-10-2024 23:50:34,18-10-2024 23:50:34,0.520s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_9""))",Chrome 129.0.0.0,,,18-10-2024 23:50:34,18-10-2024 23:50:35,0.610s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""test"")",Chrome 129.0.0.0,,,18-10-2024 23:50:35,18-10-2024 23:50:36,1.655s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 129.0.0.0,,,18-10-2024 23:50:36,18-10-2024 23:50:38,1.334s,PASSED
"verifyTextMakeApp = getText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Appointment Confirmation""))",Chrome 129.0.0.0,,,18-10-2024 23:50:38,18-10-2024 23:50:39,0.904s,PASSED
"if (verifyTextMakeApp == ""Appointment Confirmation"")",Chrome 129.0.0.0,,,18-10-2024 23:50:39,18-10-2024 23:50:39,0.446s,PASSED
"expText = ""Appointment Confirmation""",Chrome 129.0.0.0,,,18-10-2024 23:50:39,18-10-2024 23:50:39,0.013s,PASSED
"verifyEqual(expText, verifyTextMakeApp)",Chrome 129.0.0.0,,,18-10-2024 23:50:39,18-10-2024 23:50:39,0.229s,PASSED
,,,,,,,
Test Cases/DataDrivenExcel,Chrome 129.0.0.0,,,18-10-2024 23:51:33,18-10-2024 23:52:22,49.194s,FAILED
"openBrowser("""")",Chrome 129.0.0.0,,,18-10-2024 23:51:33,18-10-2024 23:51:36,3.598s,PASSED
expText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 129.0.0.0,,,18-10-2024 23:51:36,18-10-2024 23:51:36,0.002s,PASSED
navigateToUrl(url),Chrome 129.0.0.0,,,18-10-2024 23:51:36,18-10-2024 23:51:40,3.650s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 129.0.0.0,,,18-10-2024 23:51:40,18-10-2024 23:51:41,1.118s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), username)",Chrome 129.0.0.0,,,18-10-2024 23:51:41,18-10-2024 23:51:42,1.173s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), password)",Chrome 129.0.0.0,,,18-10-2024 23:51:42,18-10-2024 23:51:43,1.157s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 129.0.0.0,,,18-10-2024 23:51:43,18-10-2024 23:51:45,1.272s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 129.0.0.0,,,18-10-2024 23:51:45,18-10-2024 23:51:45,0.439s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/th_""))",Chrome 129.0.0.0,,,18-10-2024 23:51:45,18-10-2024 23:52:22,36.698s,FAILED
